Project, Version, Budget, Suite, RelBudget, Test count, APFD, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Gson, 1, 75%, FAST-pw, 0.7402597402597404, 57.0, 0.4122807017543858, 0.5649350649350651, 34.0, 0.4415584415584418, 0, 1, 30
Gson, 1, 75%, Fastazi-S, 0.7402597402597404, 57.0, 0.4122807017543858, 0.5649350649350651, 34.0, 0.4415584415584418, 0, 1, 30
Gson, 1, 75%, Fastazi-P, 0.7402597402597404, 57.0, 0.4122807017543858, 0.5649350649350651, 34.0, 0.4415584415584418, 0, 1, 30
Gson, 1, 75%, Random, 0.7402597402597404, 57.0, 0.46023391812865494, 0.5658008658008657, NA, NA, 4, 0, 26
Gson, 1, 80%, Ekstazi+random, 0.7922077922077927, 61.0, 0.41721311475409845, 0.5036796536796536, NA, NA, 5, 0, 25
Gson, 1, 80%, FAST-pw, 0.7922077922077927, 61.0, 0.45081967213114776, 0.5649350649350651, 34.0, 0.4415584415584418, 0, 1, 30
Gson, 1, 80%, Fastazi-S, 0.7922077922077927, 61.0, 0.45081967213114776, 0.5649350649350651, 34.0, 0.4415584415584418, 0, 1, 30
Gson, 1, 80%, Fastazi-P, 0.7922077922077927, 61.0, 0.45081967213114776, 0.5649350649350651, 34.0, 0.4415584415584418, 0, 1, 30
Gson, 1, 80%, Random, 0.7922077922077927, 61.0, 0.48770491803278687, 0.5733766233766233, NA, NA, 3, 0, 27
Gson, 1, 90%, Ekstazi+random, 0.8961038961038954, 69.0, 0.472463768115942, 0.5203463203463202, NA, NA, 2, 0, 28
Gson, 1, 90%, FAST-pw, 0.8961038961038954, 69.0, 0.514492753623188, 0.5649350649350651, 34.0, 0.4415584415584418, 0, 1, 30
Gson, 1, 90%, Fastazi-S, 0.8961038961038954, 69.0, 0.514492753623188, 0.5649350649350651, 34.0, 0.4415584415584418, 0, 1, 30
Gson, 1, 90%, Fastazi-P, 0.8961038961038954, 69.0, 0.514492753623188, 0.5649350649350651, 34.0, 0.4415584415584418, 0, 1, 30
Gson, 1, 90%, Random, 0.8961038961038954, 69.0, 0.5367149758454107, 0.577922077922078, NA, NA, 2, 0, 28
Gson, 1, 100%, Ekstazi+random, 1.0, 77.0, 0.5225108225108224, 0.5225108225108224, 37.266666666666666, 0.48398268398268385, 0, 1, 30
Gson, 1, 100%, FAST-pw, 1.0, 77.0, 0.5649350649350651, 0.5649350649350651, 34.0, 0.4415584415584418, 0, 1, 30
Gson, 1, 100%, Fastazi-S, 1.0, 77.0, 0.5649350649350651, 0.5649350649350651, 34.0, 0.4415584415584418, 0, 1, 30
Gson, 1, 100%, Fastazi-P, 1.0, 77.0, 0.5649350649350651, 0.5649350649350651, 34.0, 0.4415584415584418, 0, 1, 30
Gson, 1, 100%, Random, 1.0, 77.0, 0.5831168831168831, 0.5831168831168831, 32.6, 0.42337662337662335, 0, 1, 30
Gson, 2, 10%, Ekstazi+random, 0.10000000000000005, 11.0, 0.025757575757575757, 0.03257575757575758, NA, NA, 29, 0, 1
