Project, Version, Budget, Suite, RelBudget, Test count, APFD, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Cli, 12, 10%, Ekstazi+random, 0.08000000000000003, 2.0, 0.016666666666666666, 0.06266666666666668, NA, NA, 28, 0, 2
Cli, 12, 10%, FAST-pw, 0.08000000000000003, 2.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 12, 10%, Fastazi-S, 0.08000000000000003, 2.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 12, 10%, Fastazi-P, 0.08000000000000003, 2.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 12, 10%, Random, 0.08000000000000003, 2.0, 0.008333333333333333, 0.03133333333333334, NA, NA, 29, 0, 1
Cli, 12, 20%, Ekstazi+random, 0.16000000000000006, 4.0, 0.07916666666666666, 0.15266666666666667, NA, NA, 25, 0, 5
Cli, 12, 20%, FAST-pw, 0.16000000000000006, 4.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 12, 20%, Fastazi-S, 0.16000000000000006, 4.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 12, 20%, Fastazi-P, 0.16000000000000006, 4.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 12, 20%, Random, 0.16000000000000006, 4.0, 0.029166666666666667, 0.08866666666666667, NA, NA, 27, 0, 3
Cli, 12, 25%, Ekstazi+random, 0.2000000000000001, 5.0, 0.09666666666666666, 0.15266666666666667, NA, NA, 25, 0, 5
Cli, 12, 25%, FAST-pw, 0.2000000000000001, 5.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 12, 25%, Fastazi-S, 0.2000000000000001, 5.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 12, 25%, Fastazi-P, 0.2000000000000001, 5.0, 0.0, 0.0, NA, NA, 30, 0, 0
Cli, 12, 25%, Random, 0.2000000000000001, 5.0, 0.04333333333333333, 0.08866666666666667, NA, NA, 27, 0, 3
Cli, 12, 30%, Ekstazi+random, 0.24000000000000016, 6.0, 0.11111111111111113, 0.17866666666666667, NA, NA, 24, 0, 6
Cli, 12, 30%, FAST-pw, 0.24000000000000016, 6.0, 0.08333333333333333, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 30%, Fastazi-S, 0.24000000000000016, 6.0, 0.08333333333333333, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 30%, Fastazi-P, 0.24000000000000016, 6.0, 0.08333333333333333, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 30%, Random, 0.24000000000000016, 6.0, 0.05555555555555556, 0.11466666666666668, NA, NA, 26, 0, 4
Cli, 12, 40%, Ekstazi+random, 0.36, 9.0, 0.16481481481481486, 0.294, NA, NA, 19, 0, 11
Cli, 12, 40%, FAST-pw, 0.36, 9.0, 0.3888888888888891, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
Cli, 12, 40%, Fastazi-S, 0.36, 9.0, 0.3888888888888891, 0.7800000000000001, 6.0, 0.24000000000000016, 0, 1, 30
