Project,Version,Suite,Test count,APFD,APFDf,TTFF,pTTFF,Misses,Hit,HitCount
Closure,75,Fastazi-P,258.0,0.3817829457364343,0.384169884169884,160.0,0.6177606177606177,0,1,30
Closure,75,Random,259.0,0.5153153153153153,0.5153153153153153,126.03333333333333,0.4866151866151867,0,1,30
Closure,76,Ekstazi+random,45.0,0.5037037037037037,0.9137709137709137,22.833333333333332,0.08815958815958815,0,1,30
Closure,76,FAST-pw,258.0,0.18798449612403093,0.19111969111969093,210.0,0.8108108108108106,0,1,30
Closure,76,Fastazi-S,44.0,0.4659090909090912,0.9092664092664088,24.0,0.09266409266409263,0,1,30
Closure,76,Fastazi-P,44.0,0.3068181818181817,0.8822393822393827,31.0,0.11969111969111969,0,1,30
Closure,76,Random,259.0,0.44272844272844286,0.44272844272844286,144.83333333333334,0.5592020592020593,0,1,30
Closure,77,Ekstazi+random,259.0,0.6679536679536678,0.6679536679536678,86.5,0.333976833976834,0,1,30
Closure,77,FAST-pw,258.0,0.5096899224806198,0.5115830115830117,127.0,0.4903474903474904,0,1,30
Closure,77,Fastazi-S,258.0,0.5096899224806198,0.5115830115830117,127.0,0.4903474903474904,0,1,30
Closure,77,Fastazi-P,258.0,0.5096899224806198,0.5115830115830117,127.0,0.4903474903474904,0,1,30
Closure,77,Random,259.0,0.6297297297297298,0.6297297297297298,96.4,0.37220077220077213,0,1,30
Closure,78,Ekstazi+random,258.0,0.4618863049095606,0.46396396396396394,139.33333333333334,0.5379665379665379,0,1,30
Closure,78,FAST-pw,258.0,0.5523255813953489,0.5540540540540542,116.0,0.44787644787644787,0,1,30
Closure,78,Fastazi-S,257.0,0.5505836575875486,0.5540540540540542,116.0,0.44787644787644787,0,1,30
Closure,78,Fastazi-P,257.0,0.5505836575875486,0.5540540540540542,116.0,0.44787644787644787,0,1,30
Closure,78,Random,259.0,0.5549549549549548,0.5549549549549548,115.76666666666667,0.4469755469755469,0,1,30
Closure,79,Ekstazi+random,252.0,0.541931216931217,0.5543114543114545,115.93333333333334,0.44761904761904764,0,1,30
Closure,79,FAST-pw,258.0,0.6996124031007757,0.7007722007722006,78.0,0.30115830115830106,0,1,30
Closure,79,Fastazi-S,251.0,0.7031872509960163,0.7123552123552127,75.0,0.2895752895752894,0,1,30
Closure,79,Fastazi-P,251.0,0.7031872509960163,0.7123552123552127,75.0,0.2895752895752894,0,1,30
Closure,79,Random,259.0,0.6081081081081081,0.6081081081081081,102.0,0.3938223938223938,0,1,30
Closure,80,Ekstazi+random,129.0,0.7697674418604651,0.8853281853281856,30.2,0.11660231660231662,0,1,30
Closure,80,FAST-pw,258.0,0.5910852713178297,0.5926640926640927,106.0,0.4092664092664093,0,1,30
Closure,80,Fastazi-S,128.0,0.55859375,0.7818532818532814,57.0,0.22007722007722022,0,1,30
Closure,80,Fastazi-P,128.0,0.56640625,0.7857142857142857,56.0,0.2162162162162161,0,1,30
Closure,80,Random,259.0,0.6619047619047618,0.6619047619047618,88.06666666666666,0.34002574002574004,0,1,30
Closure,81,Ekstazi+random,230.0,0.5042028985507246,0.5597168597168597,114.53333333333333,0.44221364221364223,0,1,30
Closure,81,FAST-pw,258.0,0.5058139534883724,0.5077220077220074,128.0,0.4942084942084945,0,1,30
Closure,81,Fastazi-S,229.0,0.4737991266375548,0.534749034749035,121.0,0.467181467181467,0,1,30
Closure,81,Fastazi-P,229.0,0.4868995633187775,0.5463320463320467,118.0,0.45559845559845524,0,1,30
Closure,81,Random,259.0,0.5317889317889317,0.5317889317889317,121.76666666666667,0.4701415701415701,0,1,30
Closure,82,Ekstazi+random,255.0,0.4922875816993465,0.5001287001287,129.96666666666667,0.5018018018018019,0,1,30
Closure,82,FAST-pw,258.0,0.2383720930232558,0.24131274131274136,197.0,0.760617760617761,0,1,30
Closure,82,Fastazi-S,254.0,0.23818897637795278,0.25289575289575317,194.0,0.749034749034749,0,1,30
Closure,82,Fastazi-P,254.0,0.24212598425196852,0.25675675675675697,193.0,0.7451737451737447,0,1,30
Closure,82,Random,259.0,0.4754182754182754,0.4754182754182754,136.36666666666667,0.5265122265122265,0,1,30
Closure,83,Ekstazi+random,256.0,0.4296875,0.4362934362934362,146.5,0.5656370656370657,0,1,30
Closure,83,FAST-pw,258.0,0.482558139534884,0.484555984555985,134.0,0.5173745173745171,0,1,30
Closure,83,Fastazi-S,255.0,0.4803921568627451,0.4884169884169883,133.0,0.5135135135135137,0,1,30
Closure,83,Fastazi-P,255.0,0.4843137254901961,0.4922779922779926,132.0,0.5096525096525096,0,1,30
Closure,83,Random,259.0,0.6185328185328185,0.6185328185328185,99.3,0.3833976833976835,0,1,30
Closure,84,Ekstazi+random,215.0,0.5725581395348839,0.6451737451737452,92.4,0.3567567567567567,0,1,30
Closure,84,FAST-pw,258.0,0.4786821705426353,0.4806949806949809,135.0,0.5212355212355212,0,1,30
Closure,84,Fastazi-S,214.0,0.46495327102803724,0.5579150579150576,115.0,0.4440154440154439,0,1,30
Closure,84,Fastazi-P,214.0,0.46495327102803724,0.5579150579150576,115.0,0.4440154440154439,0,1,30
Closure,84,Random,259.0,0.46550836550836544,0.46550836550836544,138.93333333333334,0.5364221364221365,0,1,30
Closure,85,Ekstazi+random,245.0,0.45170068027210875,0.48133848133848134,134.83333333333334,0.5205920205920206,0,1,30
Closure,85,FAST-pw,258.0,0.6414728682170542,0.6428571428571427,93.0,0.35907335907335924,0,1,30
Closure,85,Fastazi-S,244.0,0.6290983606557375,0.650579150579151,91.0,0.3513513513513514,0,1,30
Closure,85,Fastazi-P,244.0,0.641393442622951,0.6621621621621617,88.0,0.33976833976833976,0,1,30
Closure,85,Random,259.0,0.5164736164736164,0.5164736164736164,125.73333333333333,0.4854568854568855,0,1,30
Closure,86,Ekstazi+random,254.0,0.4568241469816273,0.46731016731016745,138.46666666666667,0.5346203346203346,0,1,30
Closure,86,FAST-pw,258.0,0.09496124031007765,0.09845559845559841,234.0,0.9034749034749038,0,1,30
Closure,86,Fastazi-S,253.0,0.09288537549407123,0.11389961389961381,230.0,0.8880308880308878,0,1,30
Closure,86,Fastazi-P,253.0,0.09683794466403169,0.11776061776061783,229.0,0.8841698841698846,0,1,30
Closure,86,Random,259.0,0.43655083655083643,0.43655083655083643,146.43333333333334,0.5653796653796654,0,1,30
Closure,87,Ekstazi+random,259.0,0.5160875160875161,0.5160875160875161,125.83333333333333,0.4858429858429859,0,1,30
